,Index,Date,neg,neu,pos,compound
26059,JNPR,2020-10-30,0.0,0.674,0.326,0.4404
26060,JNPR,2020-10-28,0.186,0.814,0.0,-0.1531
26061,JNPR,2020-10-28,0.0,1.0,0.0,0.0
26062,JNPR,2020-10-28,0.0,1.0,0.0,0.0
26063,JNPR,2020-10-28,0.0,1.0,0.0,0.0
26064,JNPR,2020-10-27,0.0,1.0,0.0,0.0
26065,JNPR,2020-10-27,0.286,0.714,0.0,-0.34
26066,JNPR,2020-10-27,0.0,1.0,0.0,0.0
26067,JNPR,2020-10-27,0.0,1.0,0.0,0.0
26068,JNPR,2020-10-26,0.0,1.0,0.0,0.0
26069,JNPR,2020-10-22,0.0,1.0,0.0,0.0
26070,JNPR,2020-10-20,0.0,1.0,0.0,0.0
26071,JNPR,2020-10-20,0.0,0.825,0.175,0.1779
26072,JNPR,2020-10-20,0.0,1.0,0.0,0.0
26073,JNPR,2020-10-19,0.0,1.0,0.0,0.0
26074,JNPR,2020-10-19,0.0,1.0,0.0,0.0
26075,JNPR,2020-10-19,0.0,1.0,0.0,0.0
26076,JNPR,2020-10-15,0.0,0.745,0.255,0.34
26077,JNPR,2020-10-14,0.0,0.769,0.231,0.34
26078,JNPR,2020-10-12,0.187,0.667,0.147,-0.0772
26079,JNPR,2020-10-08,0.0,0.69,0.31,0.4019
26080,JNPR,2020-10-07,0.0,1.0,0.0,0.0
26081,JNPR,2020-10-05,0.0,1.0,0.0,0.0
26082,JNPR,2020-09-29,0.0,1.0,0.0,0.0
26083,JNPR,2020-09-29,0.0,1.0,0.0,0.0
26084,JNPR,2020-09-29,0.0,0.748,0.252,0.4019
26085,JNPR,2020-09-28,0.0,0.865,0.135,0.3612
26086,JNPR,2020-09-23,0.0,0.769,0.231,0.4019
26087,JNPR,2020-09-17,0.0,1.0,0.0,0.0
26088,KSU,2021-04-18,0.0,1.0,0.0,0.0
26089,KSU,2021-04-16,0.0,1.0,0.0,0.0
26090,KSU,2021-04-16,0.398,0.602,0.0,-0.6486
26091,KSU,2021-04-16,0.151,0.849,0.0,-0.1531
26092,KSU,2021-04-16,0.196,0.804,0.0,-0.296
26093,KSU,2021-04-16,0.106,0.596,0.298,0.4404
26094,KSU,2021-04-16,0.18,0.82,0.0,-0.296
26095,KSU,2021-04-16,0.0,1.0,0.0,0.0
26096,KSU,2021-04-16,0.0,1.0,0.0,0.0
26097,KSU,2021-04-16,0.161,0.593,0.246,0.25
26098,KSU,2021-04-15,0.0,1.0,0.0,0.0
26099,KSU,2021-04-15,0.0,1.0,0.0,0.0
26100,KSU,2021-04-14,0.0,0.734,0.266,0.6633
26101,KSU,2021-04-13,0.0,0.836,0.164,0.4466
26102,KSU,2021-04-13,0.0,0.827,0.173,0.4466
26103,KSU,2021-04-13,0.0,1.0,0.0,0.0
26104,KSU,2021-04-12,0.0,0.895,0.105,0.25
26105,KSU,2021-04-12,0.0,0.747,0.253,0.6633
26106,KSU,2021-04-12,0.0,0.803,0.197,0.4019
26107,KSU,2021-04-12,0.0,0.803,0.197,0.4019
26108,KSU,2021-04-11,0.0,1.0,0.0,0.0
26109,KSU,2021-04-11,0.0,1.0,0.0,0.0
26110,KSU,2021-04-09,0.0,0.809,0.191,0.3818
26111,KSU,2021-04-09,0.0,1.0,0.0,0.0
26112,KSU,2021-04-07,0.0,0.734,0.266,0.6633
26113,KSU,2021-04-06,0.0,0.827,0.173,0.4466
26114,KSU,2021-04-06,0.0,0.71,0.29,0.5994
26115,KSU,2021-03-31,0.0,0.71,0.29,0.5994
26116,KSU,2021-03-31,0.0,0.72,0.28,0.6633
26117,KSU,2021-03-31,0.0,1.0,0.0,0.0
26118,KSU,2021-03-31,0.0,1.0,0.0,0.0
26119,KSU,2021-03-30,0.0,0.827,0.173,0.4466
26120,KSU,2021-03-30,0.0,0.884,0.116,0.3612
26121,KSU,2021-03-28,0.0,1.0,0.0,0.0
26122,KSU,2021-03-27,0.0,0.804,0.196,0.4466
26123,KSU,2021-03-25,0.344,0.656,0.0,-0.4939
26124,KSU,2021-03-24,0.0,0.759,0.241,0.2263
26125,KSU,2021-03-24,0.224,0.776,0.0,-0.3818
26126,KSU,2021-03-23,0.0,0.747,0.253,0.6633
26127,KSU,2021-03-23,0.0,0.805,0.195,0.4404
26128,KSU,2021-03-23,0.0,1.0,0.0,0.0
26129,KSU,2021-03-23,0.146,0.854,0.0,-0.4404
26130,KSU,2021-03-23,0.0,0.833,0.167,0.34
26131,KSU,2021-03-22,0.0,0.864,0.136,0.296
26132,KSU,2021-03-22,0.0,1.0,0.0,0.0
26133,KSU,2021-03-22,0.0,0.908,0.092,0.4466
26134,KSU,2021-03-22,0.293,0.707,0.0,-0.4404
26135,KSU,2021-03-22,0.0,1.0,0.0,0.0
26136,KSU,2021-03-22,0.0,1.0,0.0,0.0
26137,KSU,2021-03-22,0.0,1.0,0.0,0.0
26138,KSU,2021-03-22,0.0,0.56,0.44,0.6705
26139,KSU,2021-03-22,0.0,0.789,0.211,0.4466
26140,KSU,2021-03-22,0.0,0.705,0.295,0.4466
26141,KSU,2021-03-22,0.0,0.753,0.247,0.3182
26142,KSU,2021-03-22,0.385,0.615,0.0,-0.3612
26143,KSU,2021-03-22,0.0,0.745,0.255,0.7034
26144,KSU,2021-03-22,0.0,0.826,0.174,0.2732
26145,KSU,2021-03-22,0.0,0.789,0.211,0.4466
26146,KSU,2021-03-22,0.0,1.0,0.0,0.0
26147,KSU,2021-03-22,0.0,0.789,0.211,0.34
26148,KSU,2021-03-22,0.0,1.0,0.0,0.0
26149,KSU,2021-03-22,0.0,1.0,0.0,0.0
26150,KSU,2021-03-22,0.0,1.0,0.0,0.0
26151,KSU,2021-03-22,0.0,1.0,0.0,0.0
26152,KSU,2021-03-22,0.0,1.0,0.0,0.0
26153,KSU,2021-03-22,0.0,1.0,0.0,0.0
26154,KSU,2021-03-22,0.0,1.0,0.0,0.0
26155,KSU,2021-03-22,0.0,1.0,0.0,0.0
26156,KSU,2021-03-22,0.0,0.833,0.167,0.2023
26157,KSU,2021-03-22,0.0,1.0,0.0,0.0
26158,KSU,2021-03-22,0.0,1.0,0.0,0.0
26159,KSU,2021-03-22,0.0,1.0,0.0,0.0
26160,KSU,2021-03-22,0.0,1.0,0.0,0.0
26161,KSU,2021-03-21,0.0,0.867,0.133,0.3182
26162,KSU,2021-03-21,0.0,1.0,0.0,0.0
26163,KSU,2021-03-21,0.0,1.0,0.0,0.0
26164,KSU,2021-03-21,0.0,0.847,0.153,0.2023
26165,KSU,2021-03-21,0.0,1.0,0.0,0.0
26166,KSU,2021-03-21,0.0,1.0,0.0,0.0
26167,KSU,2021-03-21,0.0,0.844,0.156,0.5859
26168,KSU,2021-03-21,0.0,0.753,0.247,0.5574
26169,KSU,2021-03-21,0.0,0.753,0.247,0.5574
26170,KSU,2021-03-21,0.0,0.753,0.247,0.5574
26171,KSU,2021-03-21,0.0,0.833,0.167,0.2023
26172,KSU,2021-03-20,0.0,1.0,0.0,0.0
26173,KSU,2021-03-20,0.0,1.0,0.0,0.0
26174,KSU,2021-03-20,0.0,0.833,0.167,0.2023
26175,KSU,2021-03-19,0.0,1.0,0.0,0.0
26176,KSU,2021-03-18,0.0,1.0,0.0,0.0
26177,KSU,2021-03-17,0.0,0.735,0.265,0.2023
26178,KSU,2021-03-17,0.0,1.0,0.0,0.0
26179,KSU,2021-03-17,0.0,1.0,0.0,0.0
26180,KSU,2021-03-16,0.0,1.0,0.0,0.0
26181,KSU,2021-03-16,0.0,1.0,0.0,0.0
26182,KSU,2021-03-15,0.0,0.625,0.375,0.4939
26183,KSU,2021-03-12,0.0,1.0,0.0,0.0
26184,KSU,2021-03-10,0.0,0.833,0.167,0.296
26185,KSU,2021-03-09,0.0,1.0,0.0,0.0
26186,KSU,2021-03-05,0.0,0.833,0.167,0.34
26187,KSU,2021-02-19,0.0,0.808,0.192,0.2263
26188,K,2021-04-15,0.0,0.701,0.299,0.7506
26189,K,2021-04-14,0.0,1.0,0.0,0.0
26190,K,2021-04-13,0.0,0.787,0.213,0.4019
26191,K,2021-04-12,0.0,1.0,0.0,0.0
26192,K,2021-04-10,0.0,0.671,0.329,0.5994
26193,K,2021-04-08,0.0,1.0,0.0,0.0
26194,K,2021-04-07,0.0,1.0,0.0,0.0
26195,K,2021-03-30,0.14,0.86,0.0,-0.3818
26196,K,2021-03-28,0.0,0.795,0.205,0.2023
26197,K,2021-03-26,0.259,0.741,0.0,-0.2732
26198,K,2021-03-25,0.174,0.826,0.0,-0.2732
26199,K,2021-03-25,0.0,0.813,0.187,0.3182
26200,K,2021-03-25,0.149,0.851,0.0,-0.1027
26201,K,2021-03-25,0.0,0.619,0.381,0.5719
26202,K,2021-03-24,0.0,1.0,0.0,0.0
26203,K,2021-03-23,0.158,0.842,0.0,-0.128
26204,K,2021-03-22,0.0,1.0,0.0,0.0
26205,K,2021-03-19,0.0,1.0,0.0,0.0
26206,K,2021-03-18,0.0,1.0,0.0,0.0
26207,K,2021-03-17,0.0,0.859,0.141,0.2023
26208,K,2021-03-14,0.0,1.0,0.0,0.0
26209,K,2021-03-13,0.0,1.0,0.0,0.0
26210,K,2021-03-12,0.0,0.769,0.231,0.2023
26211,K,2021-03-10,0.146,0.854,0.0,-0.34
26212,K,2021-03-09,0.0,0.833,0.167,0.4215
26213,K,2021-03-08,0.0,0.748,0.252,0.5719
26214,K,2021-03-08,0.0,0.741,0.259,0.7125
26215,K,2021-03-05,0.455,0.545,0.0,-0.3612
26216,K,2021-03-05,0.0,1.0,0.0,0.0
26217,K,2021-03-04,0.0,0.775,0.225,0.4939
26218,K,2021-03-04,0.0,1.0,0.0,0.0
26219,K,2021-03-03,0.0,1.0,0.0,0.0
26220,K,2021-03-03,0.0,1.0,0.0,0.0
26221,K,2021-03-03,0.0,0.829,0.171,0.5106
26222,K,2021-03-03,0.0,1.0,0.0,0.0
26223,K,2021-03-03,0.0,1.0,0.0,0.0
26224,K,2021-02-26,0.0,0.549,0.451,0.6249
26225,K,2021-02-25,0.182,0.818,0.0,-0.25
26226,K,2021-02-25,0.0,1.0,0.0,0.0
26227,K,2021-02-25,0.0,0.805,0.195,0.4404
26228,K,2021-02-24,0.09,0.711,0.199,0.5106
26229,K,2021-02-23,0.0,0.715,0.285,0.5563
26230,K,2021-02-19,0.0,1.0,0.0,0.0
26231,K,2021-02-19,0.0,1.0,0.0,0.0
26232,K,2021-02-19,0.0,0.838,0.162,0.4404
26233,K,2021-02-18,0.0,1.0,0.0,0.0
26234,K,2021-02-17,0.0,1.0,0.0,0.0
26235,K,2021-02-16,0.0,0.828,0.172,0.3612
26236,K,2021-02-13,0.0,1.0,0.0,0.0
26237,K,2021-02-13,0.291,0.709,0.0,-0.4767
26238,K,2021-02-13,0.167,0.833,0.0,-0.296
26239,K,2021-02-12,0.0,1.0,0.0,0.0
26240,K,2021-02-12,0.0,1.0,0.0,0.0
26241,K,2021-02-11,0.147,0.642,0.211,0.1779
26242,K,2021-02-11,0.0,1.0,0.0,0.0
26243,K,2021-02-11,0.452,0.37,0.179,-0.6633
26244,K,2021-02-11,0.255,0.745,0.0,-0.34
26245,K,2021-02-11,0.176,0.824,0.0,-0.128
26246,K,2021-02-11,0.158,0.842,0.0,-0.128
26247,K,2021-02-11,0.058,0.583,0.359,0.7717
26248,K,2021-02-11,0.0,1.0,0.0,0.0
26249,K,2021-02-11,0.0,0.809,0.191,0.5423
26250,K,2021-02-10,0.0,1.0,0.0,0.0
26251,K,2021-02-10,0.0,1.0,0.0,0.0
26252,K,2021-02-10,0.0,1.0,0.0,0.0
26253,K,2021-02-09,0.0,1.0,0.0,0.0
26254,K,2021-02-08,0.0,0.709,0.291,0.5719
26255,K,2021-02-08,0.0,0.737,0.263,0.3612
26256,K,2021-02-03,0.0,0.615,0.385,0.6124
26257,K,2021-02-03,0.0,0.719,0.281,0.4404
26258,K,2021-01-28,0.0,1.0,0.0,0.0
26259,K,2021-01-27,0.0,0.676,0.324,0.5859
26260,K,2021-01-27,0.165,0.706,0.129,-0.1531
26261,K,2021-01-27,0.0,1.0,0.0,0.0
26262,K,2021-01-27,0.0,0.828,0.172,0.4019
26263,K,2021-01-26,0.0,1.0,0.0,0.0
26264,K,2021-01-26,0.152,0.733,0.115,-0.1779
26265,K,2021-01-23,0.0,1.0,0.0,0.0
26266,K,2021-01-21,0.0,0.763,0.237,0.4215
26267,K,2021-01-14,0.0,1.0,0.0,0.0
26268,K,2021-01-14,0.0,1.0,0.0,0.0
26269,K,2021-01-13,0.0,0.636,0.364,0.4588
26270,K,2021-01-13,0.0,0.775,0.225,0.4404
26271,K,2021-01-12,0.0,1.0,0.0,0.0
26272,K,2021-01-12,0.0,0.732,0.268,0.296
26273,K,2021-01-11,0.331,0.669,0.0,-0.5367
26274,K,2021-01-11,0.264,0.736,0.0,-0.6486
26275,K,2021-01-06,0.34,0.66,0.0,-0.5574
26276,K,2021-01-06,0.0,1.0,0.0,0.0
26277,K,2021-01-04,0.0,1.0,0.0,0.0
26278,K,2020-12-31,0.0,0.875,0.125,0.25
26279,K,2020-12-29,0.0,0.741,0.259,0.4215
26280,K,2020-12-28,0.0,0.621,0.379,0.6705
26281,K,2020-12-24,0.0,1.0,0.0,0.0
26282,K,2020-12-20,0.0,1.0,0.0,0.0
26283,K,2020-12-17,0.0,0.809,0.191,0.3818
26284,K,2020-12-17,0.0,1.0,0.0,0.0
26285,K,2020-12-16,0.0,0.722,0.278,0.4019
26286,K,2020-12-16,0.0,0.706,0.294,0.6124
26287,K,2020-12-16,0.0,1.0,0.0,0.0
26288,KEY,2021-04-16,0.133,0.333,0.533,0.802
26289,KEY,2021-04-15,0.0,0.818,0.182,0.25
26290,KEY,2021-04-13,0.0,0.776,0.224,0.3818
26291,KEY,2021-04-12,0.0,1.0,0.0,0.0
26292,KEY,2021-03-30,0.0,1.0,0.0,0.0
26293,KEY,2021-03-30,0.0,1.0,0.0,0.0
26294,KEY,2021-03-24,0.0,0.769,0.231,0.34
26295,KEY,2021-03-23,0.0,1.0,0.0,0.0
26296,KEY,2021-03-12,0.0,0.909,0.091,0.128
26297,KEY,2021-03-12,0.175,0.825,0.0,-0.1779
26298,KEY,2021-03-03,0.0,1.0,0.0,0.0
26299,KEY,2021-03-03,0.0,0.753,0.247,0.3182
26300,KEY,2021-03-03,0.0,1.0,0.0,0.0
26301,KEY,2021-03-02,0.0,1.0,0.0,0.0
26302,KEY,2021-03-02,0.0,0.6,0.4,0.7184
26303,KEY,2021-03-01,0.0,1.0,0.0,0.0
26304,KEY,2021-02-25,0.0,1.0,0.0,0.0
26305,KEY,2021-02-23,0.0,1.0,0.0,0.0
26306,KEY,2021-02-11,0.0,0.482,0.518,0.9169
26307,KEY,2021-02-10,0.0,0.823,0.177,0.4215
26308,KEY,2021-02-05,0.0,1.0,0.0,0.0
26309,KEY,2021-02-02,0.0,1.0,0.0,0.0
26310,KEY,2021-01-29,0.0,1.0,0.0,0.0
26311,KEY,2021-01-27,0.0,0.698,0.302,0.3818
26312,KEY,2021-01-25,0.131,0.758,0.111,-0.1027
26313,KEY,2021-01-25,0.0,0.791,0.209,0.4404
26314,KEY,2021-01-22,0.0,0.909,0.091,0.2263
26315,KEY,2021-01-21,0.0,1.0,0.0,0.0
26316,KEY,2021-01-21,0.0,1.0,0.0,0.0
26317,KEY,2021-01-20,0.0,1.0,0.0,0.0
26318,KEY,2021-01-20,0.0,0.792,0.208,0.2732
26319,KEY,2021-01-19,0.342,0.497,0.161,-0.4404
26320,KEY,2021-01-15,0.0,1.0,0.0,0.0
26321,KEY,2021-01-14,0.0,0.864,0.136,0.296
26322,KEY,2021-01-13,0.0,1.0,0.0,0.0
26323,KEY,2021-01-06,0.0,0.663,0.337,0.7269
26324,KEY,2020-12-21,0.0,0.756,0.244,0.4404
26325,KEY,2020-12-20,0.0,0.656,0.344,0.4939
26326,KEY,2020-12-10,0.0,0.68,0.32,0.6808
26327,KEY,2020-11-25,0.0,1.0,0.0,0.0
26328,KEY,2020-11-24,0.0,1.0,0.0,0.0
26329,KEY,2020-11-19,0.0,0.82,0.18,0.296
26330,KEY,2020-11-19,0.0,1.0,0.0,0.0
26331,KEY,2020-11-12,0.0,1.0,0.0,0.0
26332,KEY,2020-11-12,0.124,0.62,0.256,0.4019
26333,KEY,2020-11-12,0.0,1.0,0.0,0.0
26334,KEY,2020-11-03,0.0,1.0,0.0,0.0
26335,KEY,2020-10-29,0.0,1.0,0.0,0.0
26336,KEY,2020-10-29,0.0,0.732,0.268,0.296
26337,KEY,2020-10-21,0.0,1.0,0.0,0.0
26338,KEY,2020-10-21,0.295,0.336,0.369,0.2732
26339,KEY,2020-10-21,0.0,1.0,0.0,0.0
26340,KEY,2020-10-21,0.0,1.0,0.0,0.0
26341,KEY,2020-10-20,0.0,1.0,0.0,0.0
26342,KEY,2020-10-20,0.0,0.792,0.208,0.2732
26343,KEY,2020-10-19,0.586,0.414,0.0,-0.836
26344,KEY,2020-10-16,0.0,1.0,0.0,0.0
26345,KEY,2020-10-15,0.16,0.84,0.0,-0.2732
26346,KEY,2020-10-08,0.0,0.859,0.141,0.2023
26347,KEY,2020-10-02,0.0,0.859,0.141,0.2023
26348,KEY,2020-09-27,0.0,0.722,0.278,0.4019
26349,KEY,2020-09-21,0.0,1.0,0.0,0.0
26350,KEY,2020-09-17,0.0,1.0,0.0,0.0
26351,KEY,2020-09-17,0.369,0.631,0.0,-0.6249
26352,KEY,2020-09-16,0.0,1.0,0.0,0.0
26353,KEY,2020-09-11,0.0,0.55,0.45,0.8689
26354,KEY,2020-09-09,0.0,1.0,0.0,0.0
26355,KEY,2020-08-28,0.0,0.775,0.225,0.4404
26356,KEY,2020-08-27,0.0,0.85,0.15,0.3182
26357,KEY,2020-08-26,0.0,0.826,0.174,0.2263
26358,KEY,2020-08-21,0.0,1.0,0.0,0.0
26359,KEY,2020-08-14,0.0,1.0,0.0,0.0
26360,KEY,2020-08-13,0.184,0.351,0.465,0.4939
26361,KEY,2020-08-13,0.0,1.0,0.0,0.0
26362,KEY,2020-08-11,0.126,0.719,0.156,0.128
26363,KEY,2020-07-28,0.0,0.762,0.238,0.3612
26364,KEY,2020-07-23,0.0,1.0,0.0,0.0
26365,KEY,2020-07-22,0.0,1.0,0.0,0.0
26366,KEY,2020-07-22,0.0,1.0,0.0,0.0
26367,KEY,2020-07-20,0.0,1.0,0.0,0.0
26368,KEY,2020-07-13,0.296,0.704,0.0,-0.2732
26369,KEY,2020-07-10,0.224,0.776,0.0,-0.3818
26370,KEY,2020-07-08,0.0,0.82,0.18,0.296
26371,KEY,2020-07-06,0.0,1.0,0.0,0.0
26372,KEY,2020-06-30,0.412,0.588,0.0,-0.4215
26373,KEY,2020-06-29,0.0,1.0,0.0,0.0
26374,KEY,2020-06-26,0.0,1.0,0.0,0.0
26375,KEY,2020-06-10,0.167,0.484,0.349,0.4602
26376,KEY,2020-06-09,0.0,1.0,0.0,0.0
26377,KEY,2020-05-30,0.0,1.0,0.0,0.0
26378,KEY,2020-05-27,0.0,1.0,0.0,0.0
26379,KEY,2020-05-22,0.0,0.794,0.206,0.0772
26380,KEY,2020-05-20,0.0,0.82,0.18,0.296
26381,KEY,2020-05-15,0.0,1.0,0.0,0.0
26382,KEY,2020-05-14,0.0,1.0,0.0,0.0
26383,KEY,2020-05-14,0.149,0.709,0.142,-0.0258
26384,KEY,2020-05-14,0.281,0.588,0.131,-0.3182
26385,KEY,2020-05-14,0.0,1.0,0.0,0.0
26386,KEY,2020-05-13,0.0,1.0,0.0,0.0
26387,KEY,2020-05-09,0.0,1.0,0.0,0.0
26388,KEYS,2021-04-15,0.0,1.0,0.0,0.0
26389,KEYS,2021-04-15,0.0,1.0,0.0,0.0
26390,KEYS,2021-04-14,0.0,0.751,0.249,0.5106
26391,KEYS,2021-04-13,0.0,0.866,0.134,0.1779
26392,KEYS,2021-04-13,0.0,0.859,0.141,0.3182
26393,KEYS,2021-04-08,0.0,0.598,0.402,0.5719
26394,KEYS,2021-04-06,0.0,0.852,0.148,0.3818
26395,KEYS,2021-04-01,0.0,0.855,0.145,0.296
26396,KEYS,2021-03-31,0.0,1.0,0.0,0.0
26397,KEYS,2021-03-31,0.263,0.737,0.0,-0.3612
26398,KEYS,2021-03-30,0.0,0.839,0.161,0.3182
26399,KEYS,2021-03-29,0.0,0.805,0.195,0.1779
26400,KEYS,2021-03-25,0.0,0.741,0.259,0.4939
26401,KEYS,2021-03-23,0.0,0.827,0.173,0.3182
26402,KEYS,2021-03-20,0.0,1.0,0.0,0.0
26403,KEYS,2021-03-18,0.0,0.698,0.302,0.6369
26404,KEYS,2021-03-17,0.117,0.649,0.234,0.4019
26405,KEYS,2021-03-15,0.0,1.0,0.0,0.0
26406,KEYS,2021-03-11,0.0,0.82,0.18,0.296
26407,KEYS,2021-03-10,0.0,0.876,0.124,0.1779
26408,KEYS,2021-03-09,0.0,0.506,0.494,0.4404
26409,KEYS,2021-03-04,0.0,0.695,0.305,0.6908
26410,KEYS,2021-03-02,0.0,0.813,0.187,0.3182
26411,KEYS,2021-03-01,0.0,1.0,0.0,0.0
26412,KEYS,2021-02-25,0.0,0.649,0.351,0.7579
26413,KEYS,2021-02-24,0.0,1.0,0.0,0.0
26414,KEYS,2021-02-22,0.0,1.0,0.0,0.0
26415,KEYS,2021-02-22,0.0,1.0,0.0,0.0
26416,KEYS,2021-02-19,0.0,1.0,0.0,0.0
26417,KEYS,2021-02-19,0.0,1.0,0.0,0.0
26418,KEYS,2021-02-18,0.0,1.0,0.0,0.0
26419,KEYS,2021-02-18,0.0,0.761,0.239,0.296
26420,KEYS,2021-02-18,0.0,1.0,0.0,0.0
26421,KEYS,2021-02-17,0.0,1.0,0.0,0.0
26422,KEYS,2021-02-17,0.0,1.0,0.0,0.0
26423,KEYS,2021-02-16,0.0,0.857,0.143,0.3612
26424,KEYS,2021-02-12,0.0,1.0,0.0,0.0
26425,KEYS,2021-02-11,0.0,0.662,0.338,0.6249
26426,KEYS,2021-02-10,0.085,0.795,0.119,0.1531
26427,KEYS,2021-02-09,0.0,0.75,0.25,0.4588
26428,KEYS,2021-02-09,0.0,0.892,0.108,0.1779
26429,KEYS,2021-02-08,0.0,1.0,0.0,0.0
26430,KEYS,2021-02-04,0.0,0.85,0.15,0.3182
26431,KEYS,2021-02-01,0.0,0.732,0.268,0.6705
26432,KEYS,2021-01-28,0.0,0.726,0.274,0.5994
26433,KEYS,2021-01-28,0.0,1.0,0.0,0.0
26434,KEYS,2021-01-27,0.0,0.61,0.39,0.4939
26435,KEYS,2021-01-27,0.0,1.0,0.0,0.0
26436,KEYS,2021-01-27,0.0,0.465,0.535,0.7096
26437,KEYS,2021-01-26,0.0,0.37,0.63,0.7783
26438,KEYS,2021-01-26,0.0,1.0,0.0,0.0
26439,KEYS,2021-01-25,0.0,1.0,0.0,0.0
26440,KEYS,2021-01-22,0.0,1.0,0.0,0.0
26441,KEYS,2021-01-21,0.0,0.814,0.186,0.1531
26442,KEYS,2021-01-19,0.0,0.861,0.139,0.2732
26443,KEYS,2021-01-15,0.0,1.0,0.0,0.0
26444,KEYS,2021-01-14,0.0,0.778,0.222,0.4019
26445,KEYS,2021-01-13,0.0,0.798,0.202,0.4215
26446,KEYS,2021-01-11,0.0,0.805,0.195,0.1779
26447,KEYS,2021-01-07,0.0,0.892,0.108,0.1779
26448,KEYS,2021-01-06,0.0,1.0,0.0,0.0
26449,KEYS,2020-12-27,0.0,0.769,0.231,0.34
26450,KEYS,2020-12-24,0.0,0.832,0.168,0.2057
26451,KEYS,2020-12-21,0.0,0.756,0.244,0.4404
26452,KEYS,2020-12-18,0.0,1.0,0.0,0.0
26453,KEYS,2020-12-17,0.0,1.0,0.0,0.0
26454,KEYS,2020-12-17,0.0,1.0,0.0,0.0
26455,KEYS,2020-12-16,0.0,0.825,0.175,0.1779
26456,KEYS,2020-12-15,0.0,0.855,0.145,0.1779
26457,KEYS,2020-12-10,0.0,0.892,0.108,0.1779
26458,KEYS,2020-12-08,0.0,0.898,0.102,0.1779
26459,KEYS,2020-12-03,0.0,0.792,0.208,0.4939
26460,KEYS,2020-12-02,0.0,1.0,0.0,0.0
26461,KEYS,2020-12-01,0.0,0.714,0.286,0.4939
26462,KEYS,2020-12-01,0.0,1.0,0.0,0.0
26463,KEYS,2020-11-30,0.0,1.0,0.0,0.0
26464,KEYS,2020-11-30,0.0,1.0,0.0,0.0
26465,KEYS,2020-11-27,0.0,0.826,0.174,0.2732
26466,KEYS,2020-11-24,0.0,0.741,0.259,0.1027
26467,KEYS,2020-11-23,0.0,1.0,0.0,0.0
26468,KEYS,2020-11-21,0.0,1.0,0.0,0.0
26469,KEYS,2020-11-20,0.0,1.0,0.0,0.0
26470,KEYS,2020-11-19,0.0,1.0,0.0,0.0
26471,KEYS,2020-11-19,0.0,1.0,0.0,0.0
26472,KEYS,2020-11-18,0.0,1.0,0.0,0.0
26473,KEYS,2020-11-18,0.0,0.68,0.32,0.5106
26474,KEYS,2020-11-18,0.0,1.0,0.0,0.0
26475,KEYS,2020-11-18,0.0,1.0,0.0,0.0
26476,KEYS,2020-11-17,0.0,1.0,0.0,0.0
26477,KEYS,2020-11-17,0.0,0.839,0.161,0.3182
26478,KEYS,2020-11-17,0.0,1.0,0.0,0.0
26479,KEYS,2020-11-16,0.0,0.726,0.274,0.5267
26480,KEYS,2020-11-12,0.0,1.0,0.0,0.0
26481,KEYS,2020-11-12,0.0,0.769,0.231,0.5859
26482,KEYS,2020-11-11,0.0,1.0,0.0,0.0
26483,KEYS,2020-11-11,0.0,1.0,0.0,0.0
26484,KEYS,2020-11-10,0.0,0.875,0.125,0.25
26485,KEYS,2020-11-09,0.0,1.0,0.0,0.0
26486,KEYS,2020-11-05,0.0,0.865,0.135,0.4215
26487,KEYS,2020-11-02,0.0,0.875,0.125,0.25
26488,KMB,2021-04-17,0.0,1.0,0.0,0.0
26489,KMB,2021-04-16,0.0,1.0,0.0,0.0
26490,KMB,2021-04-16,0.0,1.0,0.0,0.0
26491,KMB,2021-04-14,0.0,1.0,0.0,0.0
26492,KMB,2021-04-14,0.0,1.0,0.0,0.0
26493,KMB,2021-04-09,0.0,1.0,0.0,0.0
26494,KMB,2021-04-09,0.0,1.0,0.0,0.0
26495,KMB,2021-04-07,0.0,1.0,0.0,0.0
26496,KMB,2021-04-05,0.283,0.5,0.217,-0.2023
26497,KMB,2021-04-01,0.0,1.0,0.0,0.0
26498,KMB,2021-04-01,0.245,0.755,0.0,-0.3818
26499,KMB,2021-03-31,0.0,1.0,0.0,0.0
26500,KMB,2021-03-31,0.0,1.0,0.0,0.0
26501,KMB,2021-03-31,0.0,1.0,0.0,0.0
26502,KMB,2021-03-31,0.0,1.0,0.0,0.0
26503,KMB,2021-03-31,0.0,1.0,0.0,0.0
26504,KMB,2021-03-29,0.0,1.0,0.0,0.0
26505,KMB,2021-03-24,0.0,1.0,0.0,0.0
26506,KMB,2021-03-22,0.0,0.828,0.172,0.4019
26507,KMB,2021-03-16,0.0,0.631,0.369,0.6249
26508,KMB,2021-03-09,0.0,1.0,0.0,0.0
26509,KMB,2021-03-09,0.157,0.843,0.0,-0.3818
26510,KMB,2021-03-05,0.0,1.0,0.0,0.0
26511,KMB,2021-03-03,0.0,1.0,0.0,0.0
26512,KMB,2021-03-03,0.328,0.672,0.0,-0.6597
26513,KMB,2021-02-27,0.0,1.0,0.0,0.0
26514,KMB,2021-02-26,0.0,0.549,0.451,0.6249
26515,KMB,2021-02-24,0.0,0.656,0.344,0.6369
26516,KMB,2021-02-23,0.0,0.77,0.23,0.5563
26517,KMB,2021-02-19,0.0,1.0,0.0,0.0
26518,KMB,2021-02-18,0.0,1.0,0.0,0.0
